source,category,concept,label,year,docs,docs_raw,in_domain_total,share_pct,est_docs,partial_year
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2015,275.51,265,7718.1572,3.569656065915161,275.5,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2016,306.0,306,7973.082716543308,3.837913274937963,306.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2017,207.0,207,8041.0714,2.574283819939716,207.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2018,341.0,341,14043.661566156616,2.4281416808118284,341.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2019,461.0,461,17535.061506150614,2.6290184373650427,461.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2020,406.0,406,16396.6289,2.4761187343820414,406.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2021,451.0,451,18214.6793,2.476024927872323,451.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2022,455.0,455,18038.9874,2.522314528586011,455.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2023,598.0,598,21153.6624,2.826933647196714,598.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2024,772.0,254,22989.7176,3.358033361118135,772.0,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2025,905.66,879,25066.852285228524,3.6129905330543033,905.7,False
ieee,Advanced packaging,3DIC,"2.5D / 3D integration (TSV, interposer)",2026,538.0,538,13916.627325465093,3.8658791919759916,538.0,True
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2014,92.77,55,7137.0804,1.2997845262702477,92.8,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2015,120.2,69,7718.1572,1.5573406563939913,120.2,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2016,115.06,66,7973.082716543308,1.4431055601776557,115.1,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2017,127.45,71,8041.0714,1.584925610783659,127.4,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2018,253.66,142,14043.661566156616,1.8062193548199699,253.7,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2019,321.88,184,17535.061506150614,1.8356213533692551,321.9,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2020,249.53,148,16396.6289,1.521825013677054,249.5,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2021,251.37,162,18214.6793,1.3800407674484867,251.4,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2022,281.18,203,18038.9874,1.5587408213027039,281.2,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2023,380.35,252,21153.6624,1.7980432551481094,380.4,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2024,382.02,244,22989.7176,1.6617110019075128,382.0,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2025,477.94,259,25066.852285228524,1.9066667322046433,477.9,False
ieee,Advanced packaging,CPO,Silicon photonics / co-packaged optics,2026,255.32,195,13916.627325465093,1.8346399169057854,255.3,True
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2014,10.21,9,7137.0804,0.14300528454246753,10.2,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2015,5.59,5,7718.1572,0.07244820909668265,5.6,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2016,5.15,1,7973.082716543308,0.06456361573627789,5.1,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2017,10.58,10,8041.0714,0.13157450635247436,10.6,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2018,51.43,50,14043.661566156616,0.36623876964737534,51.4,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2019,97.29,94,17535.061506150614,0.55483124462309,97.3,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2020,129.0,129,16396.6289,0.786747085554885,129.0,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2021,145.0,145,18214.6793,0.7960612295820109,145.0,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2022,163.0,163,18038.9874,0.9035983915593843,163.0,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2023,260.0,260,21153.6624,1.229101585737702,260.0,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2024,363.0,363,22989.7176,1.5789667638196652,363.0,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2025,469.6,444,25066.852285228524,1.873406340199831,469.6,False
ieee,Advanced packaging,Chiplet,Chiplet / disaggregation,2026,305.0,305,13916.627325465093,2.1916229619938243,305.0,True
ieee,Advanced packaging,CoWoS,CoWoS,2014,1.0,1,7137.0804,0.014011331580347617,1.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2015,1.0,1,7718.1572,0.012956460643221935,1.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2017,1.0,1,8041.0714,0.012436153719515536,1.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2018,0.0,0,14043.661566156616,0.0,0.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2019,4.0,4,17535.061506150614,0.022811439803601237,4.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2020,5.0,5,16396.6289,0.030494073083522675,5.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2021,9.0,9,18214.6793,0.049410697008538604,9.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2022,6.0,6,18038.9874,0.0332612904868485,6.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2023,10.0,10,21153.6624,0.04727313791298853,10.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2024,16.0,16,22989.7176,0.06959633118764365,16.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2025,20.0,20,25066.852285228524,0.07978664322279373,20.0,False
ieee,Advanced packaging,CoWoS,CoWoS,2026,14.0,14,13916.627325465093,0.1005990867800444,14.0,True
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2014,38.06,24,7137.0804,0.5332152346217092,38.1,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2015,28.67,17,7718.1572,0.37150491484331705,28.7,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2016,36.7,19,7973.082716543308,0.4602402187198483,36.7,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2017,50.81,23,8041.0714,0.6319390058726089,50.8,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2018,126.76,71,14043.661566156616,0.9026041112535653,126.8,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2019,123.71,70,17535.061506150614,0.7055198140590483,123.7,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2020,163.99,85,16396.6289,1.0001649383754334,164.0,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2021,158.33,99,18214.6793,0.8692659222388837,158.3,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2022,190.0,190,18038.9874,1.0532741987502026,190.0,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2023,172.07,172,21153.6624,0.8134499625675182,172.1,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2024,211.0,211,22989.7176,0.9178016175370506,211.0,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2025,227.0,227,25066.852285228524,0.9055784005787089,227.0,False
ieee,Advanced packaging,FanOut,Fan-out packaging (FOWLP / InFO / FOPLP),2026,133.0,133,13916.627325465093,0.9556913244104217,133.0,True
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2014,29.0,29,7137.0804,0.4063286158300809,29.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2015,24.0,24,7718.1572,0.31095505543732643,24.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2016,24.0,24,7973.082716543308,0.3010128058774873,24.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2017,18.0,18,8041.0714,0.22385076695127964,18.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2018,11.0,11,14043.661566156616,0.07832715099392995,11.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2019,10.0,10,17535.061506150614,0.057028599509003096,10.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2020,20.0,20,16396.6289,0.1219762923340907,20.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2021,22.0,22,18214.6793,0.12078170379864991,22.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2022,21.0,21,18038.9874,0.11641451670396975,21.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2023,37.0,37,21153.6624,0.17491061027805757,37.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2024,41.0,41,22989.7176,0.17834059866833685,41.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2025,63.0,63,25066.852285228524,0.2513279261518003,63.0,False
ieee,Advanced packaging,GlassSubstrate,Glass core / glass substrate,2026,41.0,41,13916.627325465093,0.2946116112844157,41.0,True
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2014,4.0,4,7137.0804,0.05604532632139047,4.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2015,12.0,12,7718.1572,0.15547752771866322,12.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2016,14.0,14,7973.082716543308,0.17559080342853425,14.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2017,12.0,12,8041.0714,0.14923384463418643,12.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2018,32.05,32,14043.661566156616,0.22824964385199806,32.1,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2019,48.0,48,17535.061506150614,0.27373727764321487,48.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2020,61.0,61,16396.6289,0.37202769161897664,61.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2021,78.1,78,18214.6793,0.4287985354475401,78.1,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2022,101.0,101,18038.9874,0.5598983898619497,101.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2023,102.0,102,21153.6624,0.482186006712483,102.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2024,134.0,134,22989.7176,0.5828692736965155,134.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2025,201.0,201,25066.852285228524,0.801855764389077,201.0,False
ieee,Advanced packaging,HBM,High-bandwidth memory (HBM),2026,137.0,137,13916.627325465093,0.9844339206332915,137.0,True
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2014,9.4,8,7137.0804,0.13166915330438667,9.4,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2015,14.33,13,7718.1572,0.1856703998375848,14.3,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2016,18.17,17,7973.082716543308,0.22792940505048223,18.2,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2017,13.14,12,8041.0714,0.16346080448931216,13.1,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2018,31.72,31,14043.661566156616,0.2258924738067689,31.7,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2019,50.57,49,17535.061506150614,0.2883822219971265,50.6,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2020,50.57,45,16396.6289,0.30839787816713643,50.6,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2021,76.0,76,18214.6793,0.41724588584988154,76.0,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2022,88.0,88,18038.9874,0.487832260473778,88.0,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2023,138.0,138,21153.6624,0.6523693031992417,138.0,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2024,219.52,209,22989.7176,0.9548602139709008,219.5,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2025,187.39,165,25066.852285228524,0.7475410070151625,187.4,False
ieee,Advanced packaging,HybridBonding,Hybrid bonding / SoIC,2026,137.0,137,13916.627325465093,0.9844339206332915,137.0,True
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2014,0.0,0,7137.0804,0.0,0.0,False
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2015,0.0,0,7718.1572,0.0,0.0,False
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2016,0.0,0,7973.082716543308,0.0,0.0,False
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2017,0.0,0,8041.0714,0.0,0.0,False
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2018,0.0,0,14043.661566156616,0.0,0.0,False
ieee,Advanced packaging,UCIe,UCIe / die-to-die standards,2019,1.0,1,17535.061506150614,0.005702859950900309,1.0,False
